nc,lv,yr,pid,mid,sn,pn,gnd,hse,tg,sc,sl,ss,sr,g,gd,log,stdResA,stdResB,isIEP,isEAL,isGT,isTotal,isKPI,isVA
11,MS,2003,18924,847338121,Zolly,Chase,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,45385,375997875,Traver,Climie,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,48354,816572447,Morna,Bortolini,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,31666,765400953,Candace,Fergyson,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,35530,868823969,Lennie,Struan,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,25699,688588154,Tonie,Loads,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,28376,943577076,Lindsey,Kilgallon,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,33737,921907191,Antoinette,Woodeson,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,46623,450097597,Taylor,Hansana,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,10338,510153923,Nichol,Andersen,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,18028,595228410,Iosep,Plevey,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,32357,847120141,Donny,Aleshkov,F,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,21992,829141240,Latrina,Pear,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,32228,611709523,Channa,Shurrocks,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,17816,911076018,Suki,Woodard,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11,MS,2004,49407,928409337,Allyn,Hancke,M,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,49407,605221854,Malena,Dimmick,M,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,10556,274568496,Zara,Stancliffe,F,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,44062,533188740,Ellary,Baume,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,28974,168402599,Allsun,Wooldridge,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,20197,716250946,Danny,Haseldine,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,16166,785578061,Guinna,Zupa,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,47504,333353797,Jennica,Marchington,M,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,42902,237752999,Augie,Londing,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,20747,490526716,Manuel,Dimont,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,12162,466073161,Coriss,Shelvey,F,x,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,30001,770415126,Tina,O'Connolly,M,x,x,G,Chemistry,C,x,x,A*(a*),newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,29045,150127721,Alaric,Wraith,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,21587,406666775,Amalita,Aaronson,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,14251,655055074,Jeanette,Quilligan,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,20995,840586349,Arni,Kelledy,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,13479,156195888,Franciskus,Keeves,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,27577,332760783,Linnell,Dunbabin,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,13567,659510344,Oralle,Danzelman,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,49428,320306073,Meredithe,Orris,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,44050,153271017,Matt,Bowra,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,40386,915293071,Diena,Kennea,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,23280,894151118,Augusta,Clench,M,x,x,G,Chemistry,C,x,x,7,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,16815,684746434,Emmalynne,Marritt,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,11288,496266850,Mordecai,Pilgrim,M,x,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,15171,502897896,Noelani,Mallabar,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,33176,854823786,Belita,Gavozzi,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,17852,327468578,Catherin,McAline,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,35030,773392700,Sayre,Pagram,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,23385,555992863,Grady,Measom,F,x,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,36404,519721664,Elle,Sapseed,M,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,12083,472686757,Erna,Lowin,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,26572,113823130,Wayne,Wedmore,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,49400,479968531,Ronna,Perchard,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,29860,401983739,Ynes,Hefferan,M,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,17583,716510531,Angelia,Pursglove,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,36745,928090256,Dorie,Hadrill,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,45413,572539293,Cobby,Errowe,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,17417,700233177,Riane,Kirkpatrick,M,x,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,37776,266425136,Antonina,Jurczak,M,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,18467,905114515,Audry,Frisel,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,43647,952760020,Olly,Keynes,F,x,x,G,Chemistry,C,x,x,5,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,42837,544204766,Juline,Gristwood,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,31974,445826527,Leia,Freckleton,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,42269,921800572,Debor,Plaistowe,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2000,42126,530163485,Bertrando,Dadge,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11,MS,2002,21709,662462283,Waldon,Fosdyke,F,x,x,G,Chemistry,C,x,x,E,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,13448,582486534,Leisha,Banville,F,x,x,G,Chemistry,C,x,x,B,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2004,34311,913321931,Aldo,Badland,F,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,15209,239260113,Kelila,Brockington,F,x,x,G,Chemistry,C,x,x,9,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,16428,580080585,Rubia,Treacy,M,x,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,36404,891394879,Benoit,Keinrat,F,x,x,G,Chemistry,C,x,x,6,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2003,43906,138581415,Tildie,Hulcoop,M,x,x,G,Chemistry,C,x,x,C,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,14294,214005212,Sybilla,Pietrusiak,M,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2001,42833,789612162,Dedie,Beades,F,x,x,G,Chemistry,C,x,x,A,newJoiner,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,29419,205815275,Sonnnie,Hullbrook,M,x,x,G,Chemistry,C,x,x,6,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,15958,637912623,Jesse,Whiteman,F,x,x,G,Chemistry,C,x,x,8,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2002,40420,184968771,Herrick,Ness,M,x,x,G,Chemistry,C,x,x,A*,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,MS,2010,23553,482837057,Lynnell,Lorenzini,M,x,x,G,Chemistry,C,x,x,6,newJoiner,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,US,2011,24380,753963218,Shanna,Jillis,M,x,x,A,Chemistry,C,H432C,,U,x,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,US,2000,41872,576261655,Noelyn,Doughartie,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,25460,188553362,Clyde,Parramore,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,48406,282400419,Jaquenetta,Yeldon,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,25243,998299679,Alexander,Priddie,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,11561,343480415,Rosene,Garbutt,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,48189,166080876,Meredith,Ferryn,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,38027,420576719,Itch,Mahody,M,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,44558,296339709,Pavla,Coneau,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,36490,845552353,Arlette,Farley,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2002,42126,530163485,Bertrando,Dadge,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2003,17852,327468578,Catherin,McAline,M,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,32896,118445441,Camel,Sunners,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,26910,348172720,Krista,Shephard,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2001,33714,161751465,Melany,Point,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,43288,602870076,Roze,Routham,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,34073,995469507,Burke,Blesdill,F,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,13567,659510344,Oralle,Danzelman,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,37296,725715913,Sergeant,Govier,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,38814,585209337,Towny,Wadwell,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,18863,403695253,Giorgi,Wixon,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,27146,137609259,Errol,Menezes,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,47831,880235271,Cy,Norwell,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,34551,629998869,Roxanne,Zottoli,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,47813,824019317,Dudley,Wignall,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,32202,297909494,Dione,Gheorghie,M,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,29426,369140567,Vassily,Margery,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,44752,967300009,Corliss,Hanmore,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2000,30332,652772912,Craggie,MacIlwrick,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,46913,327277313,Harrietta,Mccaull,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,34111,839430746,Kathy,Sidlow,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,32521,583148902,Edeline,Stearn,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,27691,268858601,Esteban,Propper,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,30531,254377926,Buffy,Carlens,M,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,42676,341223028,Morey,Rapier,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2001,19646,385218860,Pryce,Davies,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,46993,883535015,Guenevere,Barbrook,F,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,11534,212358412,Gregorius,Troctor,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2002,26208,593738043,Ninnetta,Kiendl,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,29813,408422256,Buck,Bromehead,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2001,11134,967138339,Esteban,Thorouggood,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,42833,789612162,Dedie,Beades,F,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,35872,374463801,Jefferey,Coast,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,47726,590500056,Kile,Cradock,F,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,22854,885719876,Sonnie,Maudsley,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,31618,339250065,Carolus,Quilkin,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,36919,829877241,Clea,Dalziell,M,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,31394,124586034,Broderick,Buckett,M,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,29923,563761323,Gerrie,Camoletto,F,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,16287,673559611,Orazio,Genery,F,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,48457,211424812,Terrijo,Keenlyside,M,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,14837,923026162,Florina,Bridgett,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,46123,168731795,Belicia,Innis,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,37886,535977188,Michelina,Fitzroy,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2003,17496,759751998,Rosco,Dagnan,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,43321,885020776,Alyse,Jannings,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,35548,839540110,Frazer,Baress,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,35849,937354039,Osbert,Midner,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,10330,718963221,Stacee,Bonnor,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,38079,127600448,Garland,Paiton,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2003,17077,289995372,Jenni,Croxall,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,36538,286181300,Kelli,Gamble,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,24232,721541968,Pattin,Pyffe,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,34411,438127464,Claudius,Kanwell,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,38150,916818642,Karrah,Bleasby,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2001,16584,139064233,Gayle,Duguid,F,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2002,42305,347656078,Corissa,Easthope,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,30485,703984578,Paten,Paradise,M,x,x,I,Chemistry (SL),Cs,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2002,13951,296753606,Fayre,McConaghy,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2002,41014,229975175,Doretta,Cappel,M,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,33377,366810080,Aurelia,O'Cleary,F,x,x,I,Chemistry (SL),Cs,x,x,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2001,40468,578396505,Christyna,Cestard,F,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,24078,795590152,Lucie,Bellini,F,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,43267,205638210,Blinnie,Wickey,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,42393,557406869,Jeane,Cochet,M,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,20260,317161628,Christyna,Dagon,F,x,x,I,Chemistry (SL),Cs,x,x,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2003,29734,990680145,Marijn,Scirman,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,34130,776305930,Cliff,Trythall,F,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,26843,287902153,Cedric,Tregunna,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,41959,209462103,Haskel,Farden,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,29780,150450328,Hermann,Nanuccioi,M,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
